candidate,case_id,case_index,collision_event_error,disagreement_mse,disagreement_pixel_frechet,disagreement_ssim_error,disagreement_temporal_gradient_mse,energy_drift,exact_miss_mse,exact_miss_pixel_frechet,exact_miss_ssim_error,exact_miss_temporal_gradient_mse,failed_collision_event_error,failed_energy_drift,failed_kinematic_residual,failed_momentum_drift,failed_position_rmse,failed_velocity_rmse,initial_condition_error,kinematic_residual,model_seed,momentum_drift,mse,partial_error,pixel_frechet,position_rmse,post_contact_position_rmse,psnr,ratio_to_random_mse,ratio_to_random_pixel_frechet,ratio_to_random_ssim_error,ratio_to_random_temporal_gradient_mse,ssim,ssim_error,state_failure,temporal_gradient_mse,velocity_rmse
learned-seed-29,test-0046,46,1.0,False,True,False,True,5.203064819225211,False,False,False,False,True,True,True,True,False,True,0.0,0.608901778299587,29,1.677982394667758,0.011805426329374313,True,0.0023194015058650265,0.046200449786869685,0.06397945815996364,19.279183246249417,0.6318741848580853,0.04749734022854556,0.6311517174924022,0.022574349675792027,0.39723215945521134,0.6027678405447887,True,0.0004269219934940338,0.8777615781331397
learned-seed-47,test-0046,46,1.0,False,True,False,True,5.9901687297586,False,False,False,False,True,True,True,True,False,True,0.0,0.6945501896218356,47,2.3154564706492735,0.0051747583784163,True,0.0007862340292785967,0.017256038185525322,0.020219759942369662,22.8610992362376,0.2769740067805451,0.01610071610864899,0.27662547988589925,0.0212858772180804,0.7358147993117097,0.2641852006882903,True,0.0004025546368211508,0.8830249826321271
analytic-oracle,test-0047,47,0.0,False,False,False,False,1.6721411211642677e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.00041612923606131774,,0.0,0.0,False,1.1058862159352145e-16,0.0,0.0,120.0,0.0,2.3259573252701542e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0047,47,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5761739957070595,,0.0,0.009652157314121723,True,0.004459096549519432,0.02924818076144539,0.028101738950585573,20.15375608427339,0.47031648026467154,0.09378603453042034,0.46538850589146824,0.01504781109653732,0.5599539617906678,0.4400460382093322,True,0.0003142768982797861,0.866447227309381
linear-extrapolation,test-0047,47,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,3.1644329353709233e-14,,0.0,0.008525146171450615,True,0.0017572249933567618,0.06065836339399579,0.08052486458843061,20.69298165894387,0.415401097455417,0.03695886870232406,0.45534236512623044,0.015987507077931222,0.5694530456465702,0.4305469543534298,True,0.0003339026588946581,0.866447227309381
learned-seed-11,test-0047,47,0.0,False,True,False,True,20.865631271185965,False,False,False,False,False,True,True,True,True,True,0.0,0.8628032906511991,11,3.6471937378588217,0.010385959409177303,True,0.0030961125008977736,0.05503792066896107,0.0726080894234516,19.835533790647407,0.506072136469368,0.06511904613291201,0.5058923829007365,0.0417537770222237,0.5216557004790678,0.47834429952093216,True,0.0008720369660295546,1.2069753532615033
learned-seed-29,test-0047,47,1.0,False,True,False,True,8.781441756135772,False,False,False,False,True,True,True,True,False,True,0.0,1.0476609017128709,29,2.97751972102199,0.008288889192044735,True,0.0018395501032403864,0.03387156028428651,0.0446645811296102,20.815036660828735,0.40388910615896684,0.03869037317021865,0.40861527634493083,0.01625778310454005,0.6136356372554438,0.3863643627445562,True,0.00033954743412323296,1.2087109411540662
learned-seed-47,test-0047,47,0.0,False,True,False,True,53.61030971214087,False,False,False,False,False,True,True,True,False,True,0.0,1.7697293688964313,47,6.119337494897339,0.011098723858594894,True,0.0077577324622015685,0.04110047003045629,0.05385763886278083,19.547269539188896,0.5408027004457148,0.16316465824365495,0.5405451365722236,0.03847986037044347,0.48888994289557935,0.5111100571044207,True,0.0008036604849621654,1.9126024020444512
analytic-oracle,test-0048,48,0.0,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.013235845944473888,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0048,48,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5488166915317647,,0.0,0.011707691475749016,True,0.0035236355529839397,0.03612416468047859,0.03636460168496507,19.31528730733052,0.5692408719778387,0.06024267177936312,0.5650948701155428,0.015503175121061427,0.46211359539327185,0.5378864046067282,True,0.0003183137741871178,0.7743671758693251
linear-extrapolation,test-0048,48,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.5875876108778738e-14,,0.0,0.007119038142263889,True,0.0017508992247258128,0.050306088066752803,0.07130077552505754,21.475786802010294,0.346135486072546,0.02993466427723357,0.38417244786756743,0.013844407739530802,0.6343248759448118,0.3656751240551882,True,0.0002842556859832257,0.7743671758693251
learned-seed-11,test-0048,48,0.0,False,False,False,True,100.41603028447763,False,False,False,False,False,True,True,True,True,True,0.0,2.333688898120536,11,8.661124477852672,0.013793154619634151,True,0.015807244264823442,0.10047031349714781,0.13947335638858263,18.603363953746886,0.6706383900933278,0.2702523043779491,0.6703060376202169,0.08946034395152808,0.36196818688514937,0.6380318131148506,True,0.001836814684793353,2.3192560560057123
learned-seed-29,test-0048,48,0.0,False,True,False,True,57.096778741934834,False,False,False,False,False,True,True,True,True,True,0.0,2.417809887312547,29,6.893395323180219,0.011204395443201065,True,0.014609349314250727,0.0734698339716423,0.10351587376023927,19.506115717719382,0.5447700637895615,0.2497722089627473,0.5432657674403949,0.048079030098820454,0.4828916597054212,0.5171083402945789,True,0.0009871666552498937,2.766030442599204
learned-seed-47,test-0048,48,0.0,False,True,False,True,70.15679790545221,False,False,False,False,False,True,True,True,False,True,0.0,1.895268281018757,47,5.583427441453951,0.01294105127453804,True,0.004525084813630411,0.04517857107066931,0.057390565027326416,18.880304420455445,0.6292081856689572,0.07736418681848846,0.6278067907866932,0.02627485593238867,0.4024211590968842,0.5975788409031157,True,0.0005394797190092504,1.95219916650912
analytic-oracle,test-0049,49,0.0,False,False,False,False,6.606866860002584e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.003102681290460413,,0.0,0.0,False,4.553649124439119e-18,0.0,0.0,120.0,0.0,1.1369802326811984e-16,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0049,49,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5797254083933263,,0.0,0.009891903027892113,True,0.00028929193924082634,0.03584373660095298,0.03491558686503977,20.047201497569375,0.5764659832233899,0.007223200721055632,0.575894548055031,0.020696937288354124,0.45526496197380734,0.5447350380261926,True,0.0003617931215558201,0.8505997096326431
linear-extrapolation,test-0049,49,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.1351094933911736e-14,,0.0,0.007083976175636053,True,0.00043377703331484225,0.0635042933568004,0.08646491779524143,21.497229080702173,0.41282969310398765,0.010830784252197235,0.4442505964183196,0.022117042501262684,0.5797861494775476,0.4202138505224524,True,0.00038661729195155203,0.8505997096326431
learned-seed-11,test-0049,49,0.0,False,False,False,True,107.83139656591365,False,False,False,False,False,True,True,True,True,True,0.0,2.5898637274355734,11,8.902028204806056,0.011920725926756859,True,0.01180664471592714,0.11143896674747851,0.1492518749749571,19.236972969124494,0.6946987827041806,0.2947948181658053,0.7063218094417199,0.1092851337484736,0.3318946341402108,0.6681053658597892,True,0.0019103604136034846,2.576238539891277
learned-seed-29,test-0049,49,0.0,False,True,False,True,49.98017854482748,False,False,False,False,False,True,True,True,False,True,0.0,2.4001970688821803,29,6.744424958658655,0.007565156556665897,True,0.005401632134125849,0.04156410007323158,0.056240395649666104,21.211820800674204,0.440871225726784,0.13487093082678198,0.44107894659466995,0.040159708725191215,0.5827861931368018,0.4172138068631982,True,0.0007020123885013163,2.5286376106617374
learned-seed-47,test-0049,49,0.0,False,True,False,True,356.6892854833794,False,False,False,False,False,True,True,True,False,True,0.0,4.189020346340447,47,11.626237878227798,0.010402659885585308,True,0.004650302685786401,0.045405542847574,0.05690128700142257,19.828556005151817,0.6062311308727335,0.11611132270483557,0.6065320483284269,0.07272842970213474,0.42628514278152524,0.5737148572184747,True,0.0012713304022327065,4.6803977030627975
analytic-oracle,test-0050,50,0.0,False,False,False,False,5.482644025513827e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.029034549853107928,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0050,50,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5511321167052858,,0.0,0.00910898670554161,True,0.001928080096350988,0.026080123581895164,0.024605231791083558,20.405299317720914,0.3706753281757818,0.02389078908522826,0.3717538753222584,0.013329416768875195,0.638704439582347,0.361295560417653,True,0.00032574887154623866,0.8475486800863314
linear-extrapolation,test-0050,50,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,1.3824097140752847e-14,,0.0,0.010214406065642834,True,0.003002036092904681,0.06304136348398473,0.08195189292016349,19.907868811032948,0.4156585625708989,0.03719814921463322,0.45971399140105423,0.014421534605017775,0.5532188494037863,0.4467811505962137,True,0.0003524384228512645,0.8475486800863314
learned-seed-11,test-0050,50,0.0,False,False,False,True,111.06207016907527,False,False,False,False,False,True,True,True,True,True,0.0,2.346443467981596,11,8.684853982124462,0.01723010651767254,True,0.024573718154746137,0.1118430432330437,0.14372252651161518,17.63712037706097,0.7011510274854655,0.3044922866980374,0.7113481819983869,0.09104673307705745,0.30866372315716445,0.6913362768428355,True,0.002225031377747655,2.4793186743375486
learned-seed-29,test-0050,50,0.0,False,False,False,True,56.74234073451457,False,False,False,False,False,True,True,True,True,True,0.0,2.4349550386555294,29,6.854339016452126,0.013832714408636093,True,0.022549045870411805,0.07579897749100718,0.09828262803674581,18.59092589448105,0.5628997075891744,0.279404626385956,0.5630600178109769,0.044479611494793236,0.4527801909060279,0.5472198090939722,True,0.0010870080441236496,2.750520447137848
learned-seed-47,test-0050,50,0.0,False,True,False,True,78.91159456323945,False,False,False,False,False,True,True,True,False,True,0.0,1.6501396445342784,47,5.891755445241123,0.013456081971526146,True,0.005452832597909916,0.04203278759569282,0.05152655770247443,18.710813759105324,0.5475732660495857,0.06756590338766107,0.5479503385598379,0.02975980433964755,0.4674647991782053,0.5325352008217947,True,0.0007272803341038525,1.8312323338037813
analytic-oracle,test-0051,51,0.0,False,False,False,False,6.059460111405219e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.02360838708649558,,0.0,0.0,False,1.700029006457271e-16,0.0,0.0,120.0,0.0,4.9580284407635764e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0051,51,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.4785674493606497,,0.0,0.011617159470915794,True,0.006853970733702033,0.039492948169574896,0.04230145720803052,19.349000489605373,0.6676756338963745,0.19989177655663723,0.6715206055438422,0.014536557266651805,0.3617142843217545,0.6382857156782455,True,0.00025847155484370887,0.6345156535924179
linear-extrapolation,test-0051,51,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,3.03744962342895e-14,,0.0,0.005082641262561083,True,0.00040920731724131566,0.03950135702890693,0.05925203554336039,22.939105421147694,0.2921157908991691,0.011934275882027431,0.3290804765862541,0.01126341410484107,0.6872063704679844,0.3127936295320156,True,0.00020027246500831097,0.6345156535924179
learned-seed-11,test-0051,51,1.0,False,True,False,True,6.43035674183973,False,False,False,False,True,True,True,True,False,True,0.0,0.7909062546287529,11,2.286479290119923,0.012627262622117996,True,0.0025598650421514153,0.04721202191621648,0.058551849071571994,18.98690786971089,0.7257295207753579,0.07465686547285492,0.7231335393621058,0.026214714314133095,0.3126557772134517,0.6873442227865483,True,0.0004661184793803841,1.027999942385075
learned-seed-29,test-0051,51,1.0,False,True,False,True,16.622087686163162,False,False,False,False,True,True,True,True,False,True,0.0,1.0026109961895557,29,3.9158807961159168,0.005268090404570103,True,0.0006118918450029338,0.02494738260715605,0.0364393575188542,22.783467808118015,0.30277415138362324,0.01784544356991885,0.3040978368718227,0.015993796794508103,0.7109525696732097,0.28904743032679026,True,0.0002843824331648648,1.1021968546238174
learned-seed-47,test-0051,51,0.0,False,False,False,True,84.98028816182237,False,False,False,False,False,True,True,True,True,True,0.0,2.2277163567437452,47,8.1818775834325,0.011272360570728779,True,0.011259655060437884,0.08159407265647496,0.11775161833787727,19.479851278322236,0.6478589287176696,0.3283808088614616,0.6454884550365249,0.05049028364469612,0.3864580519441196,0.6135419480558804,True,0.0008977574179880321,2.4506449195763453
analytic-oracle,test-0052,52,0.0,False,False,False,False,4.314431794434233e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.003775186463644255,,0.0,0.0,False,5.260548940899668e-16,0.0,0.0,120.0,0.0,1.1499823144872614e-14,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0052,52,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5072748265361178,,0.0,0.011229781433939934,True,0.00764208618233021,0.03594293502893231,0.03579440916927044,19.49628696361654,0.559662550646505,0.16705982691540613,0.5569206505766623,0.01642557744368455,0.4672607519048493,0.5327392480951507,True,0.00033380172681063414,0.7243748112574229
linear-extrapolation,test-0052,52,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.0456405742815453e-14,,0.0,0.007267443463206291,True,0.0009300803144750422,0.05367334761846034,0.07516645847493832,21.386183381214202,0.36219012535761325,0.020332020949055715,0.3988404161568162,0.015493534830025276,0.6184771687073743,0.38152283129262565,True,0.00031486069201491773,0.7243748112574229
learned-seed-11,test-0052,52,1.0,False,True,False,True,39.16890493084403,False,False,False,False,True,True,True,True,True,True,0.0,2.5357668772885447,11,6.122680770069678,0.012693529948592186,True,0.001873109589453835,0.05223464470706298,0.07057921004818209,18.96417587990892,0.6326118980611766,0.040947112652468115,0.6320359858561102,0.028358536746099658,0.3954069120521651,0.604593087947835,True,0.0005763041554018855,2.700905181029275
learned-seed-29,test-0052,52,1.0,False,True,False,True,341.8746069831592,False,False,False,False,True,True,True,True,False,True,0.0,3.9068179184329597,29,18.186302226114073,0.010141672566533089,True,0.004056801022404429,0.04007832017932534,0.05417455804164488,19.938904151688806,0.5054340879024765,0.08868369977299508,0.5050900643531593,0.05195565614525979,0.5168408626521324,0.48315913734786764,True,0.001055846456438303,3.7735855377397245
learned-seed-47,test-0052,52,0.0,False,True,False,True,4.478587707011635,False,False,False,False,False,True,True,True,False,True,0.0,0.6977231110604355,47,2.157585081707022,0.008321017026901245,True,0.00030222686921282764,0.02689892952883548,0.033131279398658356,20.798235893129323,0.4146974400742783,0.006606830550618675,0.4147796735625849,0.03438204092030964,0.6032299912203269,0.39677000877967306,True,0.0006987142260186374,1.0610124558619514
analytic-oracle,test-0053,53,0.0,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.005402132559616736,,0.0,0.0,False,1.5308934675495323e-16,0.0,0.0,120.0,0.0,4.198055648859292e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
