case_id,candidate,family,severity,expected_violation,physics_failed,position_rmse,velocity_rmse,initial_condition_error,energy_drift,momentum_drift,collision_event_error,kinematic_residual,mse,psnr,ssim,ssim_error,pixel_frechet,temporal_gradient_mse,ratio_to_random_mse,low_sensitivity_mse,exact_miss_mse,ratio_to_random_ssim_error,low_sensitivity_ssim_error,exact_miss_ssim_error,ratio_to_random_pixel_frechet,low_sensitivity_pixel_frechet,exact_miss_pixel_frechet,ratio_to_random_temporal_gradient_mse,low_sensitivity_temporal_gradient_mse,exact_miss_temporal_gradient_mse
case-017,correct,correct,0.0,none,0.0,0.0,0.0,0.0,3.693762231907244e-16,0.0,0.0,0.02940863173379527,0.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case-017,inelastic-0.95,inelastic,0.05,energy,1.0,0.0014425471324780884,0.020438201638116073,0.0,0.0965045246698067,0.0,0.0,0.02940863173379527,0.00011215787526452914,39.501702266387476,0.9959184174712029,0.00408158252879709,1.7832349870176845e-05,4.585227361530997e-05,0.0042915289289220055,1.0,0.0,0.004290175613136934,1.0,0.0,0.00023920776279450428,1.0,0.0,0.0017211860265949938,1.0,0.0
case-017,inelastic-0.80,inelastic,0.2,energy,1.0,0.0057701885299128765,0.08175280655246465,0.0,0.35632439878082484,0.0,0.0,0.02940863173379527,0.0012231121072545648,29.12533734843777,0.9554761648320212,0.044523835167978754,0.0002588114799457102,0.00019931768474634737,0.04680028913901658,1.0,0.0,0.0467992673168577,1.0,0.0,0.0034717642685379905,1.0,0.0,0.007481915002010529,1.0,0.0
case-017,inelastic-0.50,inelastic,0.5,energy,1.0,0.01442547132478193,0.20438201638116169,0.0,0.7423424974600514,0.0,0.0,0.02940863173379527,0.004042958840727806,23.933006799712434,0.852868460530878,0.14713153946912205,0.0010797675930510472,0.00021495101100299507,0.15469689295114158,1.0,0.0,0.1546508341066799,1.0,0.0,0.014484282338118248,1.0,0.0,0.008068753136317532,1.0,0.0
case-017,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0009350672392976321,0.013248158310879946,0.0,0.005476541833948869,0.03224440475804747,0.0,0.02940863173379527,4.8709334805607796e-05,43.123878012889676,0.9982272528967009,0.0017727471032991104,6.034769150693904e-06,1.0548811587796081e-05,0.0018637792391643427,1.0,0.0,0.0018633449984593162,1.0,0.0,8.095195742727223e-05,1.0,0.0,0.00039597746568526893,1.0,0.0
case-017,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0028052017178957353,0.0397444749326398,0.0,0.010191415672641061,0.09673321427414235,0.0,0.02940863173379527,0.00037860299926251173,34.21815949912636,0.9862182886428971,0.013781711357102933,5.806502510395054e-05,5.3690633649239317e-05,0.014486595079298526,1.0,0.0,0.014486038578022022,1.0,0.0,0.0007788992955410757,1.0,0.0,0.002015419544326493,1.0,0.0
case-017,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.0056104034357900515,0.0794889498652796,0.0,0.0016682018576675258,0.1934664285482847,0.0,0.02940863173379527,0.001172972610220313,29.307121288640605,0.9573078568920478,0.04269214310795222,0.0002165324730031143,0.00012481854355428368,0.04488178719257197,1.0,0.0,0.04487396492464603,1.0,0.0,0.002904622711898524,1.0,0.0,0.004685393244138683,1.0,0.0
case-017,collision-dropout,collision-dropout,1.0,collision,1.0,0.05798335571586809,0.8175280655246467,0.0,0.0,0.0,1.0,3.068437881858829e-14,0.010133967734873295,19.942204827756413,0.5858451387037789,0.41415486129622114,0.003634121231434989,0.0003354125947225839,0.3877589121262989,0.0,0.0,0.4353206319997673,0.0,0.0,0.04874904405893375,1.0,0.0,0.012590596401477451,1.0,0.0
case-017,time-reverse,time-reverse,1.0,initial-condition,1.0,0.015660048957747866,1.0214114675399912,0.77147659875139,3.6937622319072453e-16,0.0,0.0,1.0943830116111086,0.006367295980453491,21.960449617130333,0.7682595704208769,0.2317404295791231,0.0,0.0006722208927385509,0.24363367115039183,1.0,0.0,0.2435837405084249,1.0,0.0,0.0,1.0,1.0,0.025233584207272123,1.0,0.0
case-017,random,random,1.0,state,1.0,0.266041740184016,0.7797829208552575,0.5714171050962839,5.301699302056505,2.646955117485142,1.0,370.43737839423136,0.026134712621569633,15.827822710608821,0.04862110625521061,0.9513788937447893,0.07454753834847762,0.02663992904126644,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-018,correct,correct,0.0,none,0.0,0.0,0.0,0.0,3.8225008763552126e-16,3.641697957589373e-17,0.0,0.018977878286133388,0.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case-018,inelastic-0.95,inelastic,0.05,energy,1.0,0.0012253710709143589,0.018907886118849228,0.0,0.09728479443028439,0.0,0.0,0.018977878286133388,7.321368320845068e-05,41.354077442615925,0.996661194300863,0.0033388056991370263,3.467355579069714e-06,3.24808424920775e-05,0.003491349180956773,1.0,0.0,0.003490962280675451,1.0,0.0,5.989679350420176e-05,1.0,0.0,0.0015162991569540908,1.0,0.0
case-018,inelastic-0.80,inelastic,0.2,energy,1.0,0.004901484283651717,0.07563154447539679,0.0,0.3592053948195119,0.0,0.0,0.018977878286133388,0.000832362740766257,30.796873684433237,0.9620911483277416,0.03790885167225844,4.7680258202573936e-05,0.00015510535740759224,0.03969297603781494,1.0,0.0,0.0396364398580546,1.0,0.0,0.000823652064133793,1.0,0.0,0.007240764236135808,1.0,0.0
case-018,inelastic-0.50,inelastic,0.5,energy,1.0,0.012253710709129421,0.18907886118849201,0.0,0.7483445725406503,0.0,0.0,0.018977878286133388,0.0028222992550581694,25.49396938870132,0.8714753881463176,0.12852461185368236,0.00020978804752186907,0.00017388531705364585,0.1345873033666048,1.0,0.0,0.13438175579837605,1.0,0.0,0.003623981179754975,1.0,0.0,0.008117466771973314,1.0,0.0
case-018,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0008047688105460921,0.012417852341228691,0.0,0.004158048341997192,0.032801499129590815,0.0,0.018977878286133388,3.263300459366292e-05,44.86342937907657,0.9985120947485034,0.0014879052514965574,4.293419158674615e-06,7.400126833090326e-06,0.0015561737760939874,1.0,0.0,0.0015557123050125201,1.0,0.0,7.416661917411805e-05,1.0,0.0,0.0003454592066417337,1.0,0.0
case-018,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0024143064316397463,0.03725355702368609,0.0,0.018929775096882137,0.09840449738877241,0.0,0.018977878286133388,0.0002572903176769614,35.89576556807871,0.9882632912669195,0.011736708733080525,3.23720800559325e-05,4.116406125831418e-05,0.012269432441091589,1.0,0.0,0.012271575880276088,1.0,0.0,0.0005592111193083645,1.0,0.0,0.0019216567857811158,1.0,0.0
case-018,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.0048286128632774455,0.07450711404737216,0.0,0.057226440406437686,0.1968089947775448,0.0,0.018977878286133388,0.0008096932433545589,30.916794847649157,0.9630764999735604,0.036923500026439626,0.0001363152699377845,9.716203203424811e-05,0.03861193315412761,1.0,0.0,0.038606183611144505,1.0,0.0,0.0023547765404330454,1.0,0.0,0.004535803136800152,1.0,0.0
case-018,collision-dropout,collision-dropout,1.0,collision,1.0,0.049188887371954364,0.756315444753968,0.0,0.0,0.0,1.0,2.8271600163953236e-14,0.007070282008498907,21.505632633894724,0.6394178619246859,0.36058213807531414,0.001621386642038868,0.000278542167507112,0.33716133675756427,0.0,0.0,0.3770146443177519,0.0,0.0,0.02800862463454908,1.0,0.0,0.013003149591030976,1.0,0.0
case-018,time-reverse,time-reverse,1.0,initial-condition,1.0,0.0038282344999067334,1.0695915594033008,0.7613307762937997,3.822500876355211e-16,3.641697957589372e-17,1.0,1.0756637497188286,0.0006333223427645862,31.98375190374374,0.9711120171184247,0.028887982881575347,0.0,0.00013970174768473953,0.03020131409585389,1.0,0.0,0.03020447060769164,1.0,0.0,0.0,1.0,1.0,0.006521679426605134,1.0,0.0
case-018,random,random,1.0,state,1.0,0.27633325401869674,0.7912187749560656,0.5625011558019339,2.8283033136263813,2.5244019337916512,0.0,369.87812916409666,0.020970026031136513,16.78401030422976,0.04358585665067233,0.9564141433493276,0.05788883471410668,0.021421130746603012,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-019,correct,correct,0.0,none,0.0,0.0,0.0,0.0,4.072436059646675e-16,0.0,0.0,0.024010058196733373,0.0,120.0,1.0,0.0,2.688821387764051e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1909602037754847e-14,0.0,0.0,0.0,0.0,0.0
case-019,inelastic-0.95,inelastic,0.05,energy,1.0,0.0017635526672527772,0.02363302541968765,0.0,0.09710934623216555,0.0,0.0,0.024010058196733373,0.0001236237440025434,39.07898107734789,0.9921687310122304,0.007831268987769646,9.717910156590952e-06,6.776785448892042e-05,0.008271991924119515,1.0,0.0,0.008278757383124356,1.0,0.0,0.0004304355920788674,1.0,0.0,0.004426501890010962,1.0,0.0
case-019,inelastic-0.80,inelastic,0.2,energy,1.0,0.0070542106690166615,0.09453210167875045,0.0,0.35855758608799676,0.0,0.0,0.024010058196733373,0.0012168437242507935,29.14765193383332,0.9228670559632312,0.07713294403676885,0.00013278169331742452,0.00025318594998680055,0.08142223438655109,1.0,0.0,0.08154041585390388,1.0,0.0,0.005881302240848238,1.0,0.0,0.016537753697426334,1.0,0.0
case-019,inelastic-0.50,inelastic,0.5,energy,1.0,0.01763552667254443,0.2363302541968763,0.0,0.7469949710166613,7.672760496872237e-18,0.0,0.024010058196733373,0.003652919316664338,24.373599200997262,0.7683802602818083,0.23161973971819172,0.0005959014821871225,0.0002558011037763208,0.24442650018984952,1.0,0.0,0.24485477810352088,1.0,0.0,0.026394276461994798,1.0,0.0,0.016708571901415267,1.0,0.0
case-019,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0009769933912273452,0.013092497932392607,0.0,0.00273546136372349,0.027644033051693506,0.0,0.024010058196733373,4.003332287538797e-05,43.975783607679276,0.9974670665530182,0.0025329334469818,1.7148184053659282e-06,1.1359394193277694e-05,0.0026787355955993795,1.0,0.0,0.002677668396770949,1.0,0.0,7.595448648193256e-05,1.0,0.0,0.0007419798110052913,1.0,0.0
case-019,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0029309801736777763,0.03927749379717782,0.0,0.0036212287109927835,0.0829320991550805,0.0,0.024010058196733373,0.00030508727650158107,35.15575903994356,0.980674341653494,0.019325658346506014,1.2679352442565833e-05,6.174971349537373e-05,0.020414197189504102,1.0,0.0,0.020429950365610097,1.0,0.0,0.0005616068154417886,1.0,0.0,0.0040334053004377705,1.0,0.0
case-019,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.0058619603473520085,0.07855498759435564,0.0,0.0065130087185504785,0.165864198310161,0.0,0.024010058196733373,0.0009201159118674695,30.361574588354173,0.9416479985717343,0.05835200142826569,3.362224611740518e-05,0.0001424833171768114,0.061567391067406774,1.0,0.0,0.0616863069572483,1.0,0.0,0.0014892308306381338,1.0,0.0,0.00930681187319133,1.0,0.0
case-019,collision-dropout,collision-dropout,1.0,collision,1.0,0.07077836248442143,0.9453210167875052,0.0,0.0,0.0,1.0,3.0435966767168475e-14,0.0065268403850495815,21.852970079168323,0.5617840606353374,0.43821593936466263,0.0008386212436510016,0.0004506195255089551,0.43672816569959627,0.0,0.0,0.4632561401075308,0.0,0.0,0.03714506778970514,1.0,0.0,0.029433839928743016,1.0,0.0
case-019,time-reverse,time-reverse,1.0,initial-condition,1.0,0.015003523155032927,1.2128707537933896,0.9026235191709471,4.072436059646673e-16,0.0,0.0,1.2764743018946636,0.004555376246571541,23.414757471077408,0.7116079242773748,0.28839207572262515,5.572799166575493e-16,0.0007955478504300117,0.3048122820337038,0.0,0.0,0.3048711556009535,0.0,0.0,2.4683610675024158e-14,1.0,1.0,0.05196407780769192,1.0,0.0
case-019,random,random,1.0,state,1.0,0.26932148900114744,0.8441161630676189,0.855290572315502,1.1427428728846067,1.8819960081509552,0.0,374.8765130384818,0.01494485791772604,18.25508209486586,0.05405260411023552,0.9459473958897645,0.02257692053219049,0.015309573151171207,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-020,correct,correct,0.0,none,0.0,0.0,0.0,0.0,1.0856509548127809e-15,0.0,0.0,0.011611128468809366,0.0,120.0,1.0,0.0,1.240327285323417e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8395948933556705e-14,0.0,0.0,0.0,0.0,0.0
case-020,inelastic-0.95,inelastic,0.05,energy,1.0,0.0014908490101129368,0.021653936322420287,0.0,0.09749997367784145,0.0,0.0,0.011611128468809366,0.00010424183710711077,39.81957943434666,0.9951513347681491,0.004848665231850902,1.1548197510907049e-05,4.986686690244824e-05,0.0050629411828897655,1.0,0.0,0.005049669975671749,1.0,0.0,0.00026438346610172095,1.0,0.0,0.0023992281403037545,1.0,0.0
case-020,inelastic-0.80,inelastic,0.2,energy,1.0,0.00596339604045551,0.0866157452896808,0.0,0.3599999028104867,0.0,0.0,0.011611128468809366,0.001115579972974956,29.524992908424665,0.9480581772422975,0.05194182275770254,0.00014406088741288157,0.00021902615844737738,0.054182811285054325,1.0,0.0,0.05409510665703545,1.0,0.0,0.00329811788445207,1.0,0.0,0.010537933410526286,1.0,0.0
case-020,inelastic-0.50,inelastic,0.5,energy,1.0,0.014908490101138596,0.2165393632242021,0.0,0.7499997975218462,0.0,0.0,0.011611128468809366,0.003558956552296877,24.486773138261327,0.8338767556559388,0.16612324434406123,0.0006295950514540365,0.00022857976728118956,0.1728556230088744,1.0,0.0,0.17300999741431172,1.0,0.0,0.01441389634933906,1.0,0.0,0.010997583045230153,1.0,0.0
case-020,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0008810381183230355,0.012796697172133272,0.0,0.0009038016653951788,0.029548196813333816,0.0,0.011611128468809366,3.779479811782949e-05,44.225679701147286,0.9982400762446019,0.0017599237553981295,1.9499333490380355e-06,9.60423767537577e-06,0.0018356625823194603,1.0,0.0,0.001832882602149235,1.0,0.0,4.464161069284661e-05,1.0,0.0,0.0004620855234800358,1.0,0.0
case-020,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0026431143549695965,0.03839009151639983,0.0,0.007949980605705129,0.08864459044000146,0.0,0.011611128468809366,0.00031074087019078434,35.076016224096016,0.9855381688041662,0.014461831195833774,1.315004408666224e-05,5.375570253818296e-05,0.015092431144314569,1.0,0.0,0.015061356330215806,1.0,0.0,0.00030105600737591906,1.0,0.0,0.0025863304081988467,1.0,0.0
case-020,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.00528622870994125,0.07678018303279965,0.0,0.03161568803996252,0.17728918088000295,0.0,0.011611128468809366,0.0009245940018445253,30.340489283046793,0.9569051499115373,0.0430948500884627,5.5162231599552997e-05,0.00012764889106620103,0.04490677811617521,1.0,0.0,0.04488137666594773,1.0,0.0,0.0012628795077691919,1.0,0.0,0.006141529046204467,1.0,0.0
case-020,collision-dropout,collision-dropout,1.0,collision,1.0,0.05974367641135406,0.8661574528968086,0.0,0.0,0.0,1.0,2.6106919429806217e-14,0.007886655628681183,21.03107122256095,0.5988604088512247,0.4011395911487753,0.0012235396579720094,0.00037095992593094707,0.38304844471122207,0.0,0.0,0.4177691081188465,0.0,0.0,0.028011614399739003,1.0,0.0,0.017847872715958196,1.0,0.0
case-020,time-reverse,time-reverse,1.0,initial-condition,1.0,0.0060653597905643425,1.167439733774631,0.8460864095762196,1.085650954812782e-15,0.0,0.0,1.1939607938595673,0.0014261859469115734,28.458238472380756,0.933553440786789,0.06644655921321097,4.579669976578771e-16,0.000528458331245929,0.06926869062809991,1.0,0.0,0.06920114691390271,1.0,0.0,1.0484658067774783e-14,1.0,1.0,0.02542554160828877,1.0,0.0
case-020,random,random,1.0,state,1.0,0.2697372171801605,0.8218109082896136,0.3555547019149863,1.1777138732404857,1.9630268225081673,1.0,365.05091192502874,0.020589185878634453,16.863608255726838,0.03980552091309842,0.9601944790869016,0.04367972657739461,0.020784545689821243,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-021,correct,correct,0.0,none,0.0,0.0,0.0,0.0,0.0,1.993295976137015e-17,0.0,0.028614774671108352,0.0,120.0,1.0,0.0,8.4294550506403e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777438631529146e-14,0.0,0.0,0.0,0.0,0.0
case-021,inelastic-0.95,inelastic,0.05,energy,1.0,0.0009787854029550643,0.016910836100656496,0.0,0.09704788779413487,1.993295976137015e-17,0.0,0.028614774671108352,5.441241228254512e-05,42.6430201995377,0.9981102776853737,0.001889722314626252,2.5245498232523075e-06,2.00498088815948e-05,0.0019362715277039006,1.0,0.0,0.0019305100954208395,1.0,0.0,2.329276472159507e-05,1.0,0.0,0.0007157024062236931,1.0,0.0
case-021,inelastic-0.80,inelastic,0.2,energy,1.0,0.003915141611821144,0.06764334440262566,0.0,0.3583306626244963,1.993295976137015e-17,0.0,0.028614774671108352,0.000664666760712862,31.773960392940644,0.9769040996727522,0.023095900327247842,3.221754955773414e-05,0.00011052404443034902,0.023652237976450517,1.0,0.0,0.023594402415364285,1.0,0.0,0.00029725529472334394,1.0,0.0,0.0039452907013487306,1.0,0.0
case-021,inelastic-0.50,inelastic,0.5,energy,1.0,0.009787854029551265,0.16910836100656434,0.0,0.7465222138010348,0.0,0.0,0.028614774671108352,0.0024363831616938114,26.132544106517905,0.9154259118072097,0.08457408819279033,0.0001771989100804866,0.0001360918249702081,0.08669895615119154,1.0,0.0,0.08639953595482933,1.0,0.0,0.001634926149372078,1.0,0.0,0.004857963842636097,1.0,0.0
case-021,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0007045605129673157,0.012172951621267095,0.0,0.0036009907401150384,0.03590802806147914,0.0,0.028614774671108352,2.8888915039715357e-05,45.39268768336236,0.9989963064633948,0.0010036935366052324,6.905731718229169e-06,5.308051186148077e-06,0.001028015140501347,1.0,0.0,0.0010253572655241003,1.0,0.0,6.371574950180435e-05,1.0,0.0,0.00018947736752603542,1.0,0.0
case-021,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0021136815388994785,0.03651885486380124,0.0,0.0030666533447614645,0.10772408418443727,0.0,0.028614774671108352,0.00023200530267786235,36.3450208882713,0.9919394234564688,0.008060576543531206,6.478486720475551e-05,2.796748412947636e-05,0.008255933582190707,1.0,0.0,0.00823455608888074,1.0,0.0,0.0005977377255229305,1.0,0.0,0.0009983334906430808,1.0,0.0
case-021,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.004227363077800701,0.07303770972760251,0.0,0.01707564993722848,0.21544816836887454,0.0,0.028614774671108352,0.0007515833131037652,31.240228708112735,0.9738819967871155,0.02611800321288449,0.00012191002252744543,7.009330875007436e-05,0.02674517281651599,1.0,0.0,0.026681734392642587,1.0,0.0,0.0011248031018369585,1.0,0.0,0.0025020662305993095,1.0,0.0
case-021,collision-dropout,collision-dropout,1.0,collision,1.0,0.0393995242101767,0.6764334440262574,0.0,0.0,0.0,1.0,2.0622989754497023e-14,0.007547461427748203,21.221990978158175,0.6912697147344765,0.3087302852655235,0.003610609958664547,0.00020656375272665173,0.2685772244962618,0.0,0.0,0.3153939220880326,0.0,0.0,0.033313301046392615,1.0,0.0,0.00737354534091206,1.0,0.0
case-021,time-reverse,time-reverse,1.0,initial-condition,1.0,0.006778304853064389,0.9566213505846751,0.6946360294860132,0.0,1.993295976137015e-17,1.0,0.9827107583894833,0.0019854269921779633,27.021460781177005,0.9309938303188922,0.06900616968110784,0.0,0.00035571580519899726,0.0706516324864759,1.0,0.0,0.07049559937172555,1.0,0.0,0.0,1.0,1.0,0.01269770994906713,1.0,0.0
case-021,random,random,1.0,state,1.0,0.26610201760849567,0.7593854617708131,0.46683184217154383,0.9042979919576958,1.6193593881809707,0.0,366.7878862711746,0.028101643547415733,15.51268279287095,0.02112798109232165,0.9788720189076784,0.10838343380130225,0.02801417000591755,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-022,correct,correct,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786735386157351,0.0,120.0,1.0,0.0,1.1770098784502636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4204815262160729e-14,0.0,0.0,0.0,0.0,0.0
case-022,inelastic-0.95,inelastic,0.05,energy,1.0,0.0013930344471854916,0.019263962040717682,0.0,0.09665455540755848,0.0,0.0,0.01786735386157351,0.00010822251351783052,39.65682383596494,0.9963139300841681,0.003686069915831869,1.7680856004206706e-05,4.662790888687596e-05,0.0038086944472031084,1.0,0.0,0.0037817699961911772,1.0,0.0,0.00021338248541066468,1.0,0.0,0.0016436509994667838,1.0,0.0
case-022,inelastic-0.80,inelastic,0.2,energy,1.0,0.005572137788738142,0.07705584816287084,0.0,0.3568783584279087,0.0,0.0,0.01786735386157351,0.0011867067078128457,29.256566027955607,0.9595915464107643,0.04040845358923573,0.00025065099997618415,0.0002101342543028295,0.041763983311668265,1.0,0.0,0.04145756343901798,1.0,0.0,0.003024996828935282,1.0,0.0,0.007407310028528148,1.0,0.0
case-022,inelastic-0.50,inelastic,0.5,energy,1.0,0.013930344471845692,0.1926396204071771,0.0,0.7434965800581433,0.0,0.0,0.01786735386157351,0.003940533380955458,24.04444989157271,0.8656303396963301,0.13436966030366992,0.0011215228151967988,0.00022604054538533092,0.13867990235313474,1.0,0.0,0.13785825047763361,1.0,0.0,0.013535166266526916,1.0,0.0,0.007968012660486017,1.0,0.0
case-022,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0009340508585498109,0.012916780571759476,0.0,0.005102439136822899,0.03338009192480225,0.0,0.01786735386157351,5.069792314316146e-05,42.95009831316351,0.9982727517932659,0.0017272482067340889,6.886627817398981e-06,1.1221477507206146e-05,0.0017842211577194186,1.0,0.0,0.0017720921179889895,1.0,0.0,8.311168641524987e-05,1.0,0.0,0.00039556122417929785,1.0,0.0
case-022,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.002802152575647183,0.03875034171527843,0.0,0.008621934189019747,0.1001402757744067,0.0,0.01786735386157351,0.00038998457603156567,34.08952569067969,0.9867145256799557,0.013285474320044344,4.266358981619509e-05,5.815292752231471e-05,0.01372479755777953,1.0,0.0,0.013630400213766259,1.0,0.0,0.0005148881269863206,1.0,0.0,0.002049912160458801,1.0,0.0
case-022,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.005604305151293129,0.07750068343055685,0.0,0.002812281286308539,0.2002805515488134,0.0,0.01786735386157351,0.0011973121436312795,29.217926126810553,0.9591970210888766,0.04080297891112339,0.00013294161980481785,0.00013314282114151865,0.042137222328198616,1.0,0.0,0.04186233167703869,1.0,0.0,0.0016044140194186511,1.0,0.0,0.0046933335906616195,1.0,0.0
case-022,collision-dropout,collision-dropout,1.0,collision,1.0,0.05589444507750536,0.7705584816287085,0.0,0.0,0.0,1.0,2.5744355103147386e-14,0.0101062823086977,19.9540857435455,0.6104522961370104,0.38954770386298965,0.002976134330733045,0.0003499327867757529,0.35567221698895507,0.0,0.0,0.39966138792615774,0.0,0.0,0.03591765807360952,1.0,0.0,0.012335259900365202,1.0,0.0
case-022,time-reverse,time-reverse,1.0,initial-condition,1.0,0.010448737965041454,1.0181966715024298,0.7457626545668626,0.0,0.0,0.0,1.0570890357400442,0.003850504755973816,24.14482335851136,0.8687915623718738,0.13120843762812617,6.531233887052679e-16,0.0006447358755394816,0.1355115087083095,1.0,0.0,0.13461495413800012,1.0,0.0,7.882259316438488e-15,1.0,1.0,0.02272717759643803,1.0,0.0
case-022,random,random,1.0,state,1.0,0.2641984690592063,0.7924899695448294,0.4525795168797947,1.6806524447345856,2.341976047027112,0.0,366.40858351372344,0.028414595872163773,15.464585163476464,0.025305632139366763,0.9746943678606332,0.0828599215637547,0.028368497267365456,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-023,correct,correct,0.0,none,0.0,0.0,0.0,0.0,4.857678082984533e-16,0.0,0.0,0.013562645863510848,0.0,120.0,1.0,0.0,4.036267847729036e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.843135284781529e-14,0.0,0.0,0.0,0.0,0.0
case-023,inelastic-0.95,inelastic,0.05,energy,1.0,0.0015953067234659262,0.02223869530733732,0.0,0.09676959091886315,0.0,0.0,0.013562645863510848,0.00011320467456243932,39.46135639448482,0.9942044145311256,0.005795585468874376,4.331096311283164e-06,4.894083758699708e-05,0.006128092692394057,1.0,0.0,0.006127993691028433,1.0,0.0,9.489080521166261e-05,1.0,0.0,0.0025698454653959248,1.0,0.0
case-023,inelastic-0.80,inelastic,0.2,energy,1.0,0.006381226893861553,0.08895478122934929,0.0,0.35730310493118517,0.0,0.0,0.013562645863510848,0.0011955363443121314,29.224372167926347,0.9387958638655679,0.0612041361344321,7.186177357766427e-05,0.00020066606521140784,0.06471780042112786,1.0,0.0,0.06471452489328736,1.0,0.0,0.0015744331385469672,1.0,0.0,0.01053681962074529,1.0,0.0
case-023,inelastic-0.50,inelastic,0.5,energy,1.0,0.015953067234652184,0.22238695307337333,0.0,0.7443814686066357,0.0,0.0,0.013562645863510848,0.0038082764949649572,24.192715277564933,0.8049864762896485,0.19501352371035152,0.0003769645703695214,0.0002100387355312705,0.2061528947423347,1.0,0.0,0.20619860571124662,1.0,0.0,0.00825898780533807,1.0,0.0,0.011028971277883038,1.0,0.0
case-023,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0009669314325996283,0.013479096650429814,0.0,0.004314817750545116,0.030191773993103247,0.0,0.013562645863510848,4.3838164856424555e-05,43.58147634482854,0.9977552174627782,0.0022447825372218233,7.707928795147806e-06,9.779312676982954e-06,0.0023730851993788247,1.0,0.0,0.0023735329760390606,1.0,0.0,0.00016887446441223153,1.0,0.0,0.0005135041322690926,1.0,0.0
case-023,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0029007942977974993,0.04043728995128939,0.0,0.00747519395053075,0.0905753219793096,0.0,0.013562645863510848,0.0003389654739294201,34.69844535559622,0.982646528593785,0.017353471406215015,6.284405476872368e-05,5.230046735960059e-05,0.018349170224548086,1.0,0.0,0.01834878699759418,1.0,0.0,0.0013768622379129862,1.0,0.0,0.0027462570219244985,1.0,0.0
case-023,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.005801588595596385,0.08087457990257882,0.0,0.0014573900022503466,0.18115064395861932,0.0,0.013562645863510848,0.001043146476149559,29.816547046923315,0.9465765335211141,0.05342346647888585,0.00021775419610040492,0.0001197688834508881,0.05646850116655624,1.0,0.0,0.0564875916839969,1.0,0.0,0.004770817714756375,1.0,0.0,0.006288971280572706,1.0,0.0
case-023,collision-dropout,collision-dropout,1.0,collision,1.0,0.0639430648752975,0.8895478122934931,0.0,0.0,0.0,1.0,3.057247090446737e-14,0.008073348551988602,20.92946297245605,0.5519328528710871,0.44806714712891293,0.0017243683168589007,0.00034898609737865627,0.4370334392622932,0.0,0.0,0.4737662252604774,0.0,0.0,0.03777951038446041,1.0,0.0,0.01832498960077134,1.0,0.0
case-023,time-reverse,time-reverse,1.0,initial-condition,1.0,0.019952388344139572,1.0674573747521916,0.8250899329217986,4.857678082984536e-16,0.0,0.0,1.168385580544664,0.007068393286317587,21.506792942917983,0.638206454326494,0.36179354567350597,0.0,0.0006506472709588706,0.38263233750969106,0.0,0.0,0.38254436540518366,0.0,0.0,0.0,1.0,1.0,0.034164984117274935,1.0,0.0
